system:index,elevation_m,index,latitude,longitude,pet_mm,pr_annual_range_mm_mean,pr_mm,temp_annual_range_C_mean,tmean_C,vpd_kPa,.geo
000000000000000000e5_0,485,412.0,38.18000042228172,20.569998146284814,919.3496732026143,218.58823529411765,81.41339869281046,265.2156862745098,150.66667,67.63725490196079,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e6_0,12,413.0,36.3699977954754,140.46999940700985,784.6143790849674,235.11764705882354,121.25816993464052,321.2156862745098,139.76062,49.495098039215684,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e7_0,802,414.0,35.99999942646467,138.00000077418193,714.3104575163399,216.88235294117646,106.21078431372548,358.01960784313724,107.87908,53.35457516339869,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e8_0,61,415.0,35.00999872878072,135.7699998782526,818.6895424836601,278.7450980392157,137.6748366013072,325.45098039215685,154.64787,72.16993464052288,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e9_0,127,416.0,51.34999997464465,-2.289998100603451,543.7549019607843,107.54901960784314,65.56372549019608,207.5686274509804,100.93382,32.35294117647059,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000eb_0,2,417.0,26.71000193283765,-80.03999884374915,1357.421568627451,257.2156862745098,127.73692810457516,203.7450980392157,242.55719,98.95098039215686,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f9_0,835,418.0,-27.679999103195836,-66.3800020539262,1293.563725490196,91.0,29.99673202614379,325.5686274509804,201.93301,145.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fa_0,1952,419.0,-26.589998605287317,-65.92000118925273,1256.8513071895425,62.03921568627451,17.485294117647058,260.8627450980392,164.99265,114.68627450980392,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fb_0,430,420.0,-26.81000173306223,-65.21999812857963,1110.9444444444443,222.45098039215685,78.42647058823529,273.4313725490196,202.5286,108.73039215686275,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fc_0,19,421.0,-34.60000222332058,-58.380000199555816,1082.5408496732025,177.80392156862746,90.91339869281046,234.62745098039215,175.37746,72.22549019607843,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fd_0,430,422.0,-26.81000173306223,-65.21999812857963,1110.9444444444443,222.45098039215685,78.42647058823529,273.4313725490196,202.5286,108.73039215686275,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fe_0,517,423.0,-28.470000200430633,-65.77999879347769,1314.174836601307,125.03921568627452,42.658496732026144,311.47058823529414,204.20915,131.19281045751634,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ff_0,1398,424.0,-28.800000432991943,-66.95000002338608,1275.9477124183006,75.43137254901961,21.43954248366013,317.9019607843137,159.46078,115.63398692810458,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000103_0,19,425.0,-34.60000222332058,-58.380000199555816,1082.5408496732025,177.80392156862746,90.91339869281046,234.62745098039215,175.37746,72.22549019607843,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000104_0,939,426.0,-41.129998988007806,-71.35000015146959,877.5784313725491,223.33333333333334,83.24183006535948,247.11764705882354,90.096405,53.77124183006536,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000105_0,1789,427.0,-41.27000138378284,-71.3000002513573,729.2303921568628,197.88235294117646,70.38235294117646,257.19607843137254,42.517975,45.6797385620915,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000106_0,837,428.0,-41.1099999197831,-71.31000201502019,884.40522875817,209.13725490196077,79.07843137254902,248.13725490196077,90.11193,54.217320261437905,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000108_0,416,429.0,-31.39999969793201,-64.18000198988445,1168.7140522875818,183.58823529411765,67.88071895424837,289.96078431372547,173.00246,86.27450980392157,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000109_0,1129,430.0,-26.459997973175156,-65.11000102379323,1125.8300653594772,170.3921568627451,57.5735294117647,242.80392156862746,185.11519,102.79248366013071,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010a_0,629,431.0,-31.53000033004417,-68.52000045419278,1274.4411764705883,90.72549019607843,23.215686274509803,346.1764705882353,176.97794,130.08006535947712,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010b_0,332,432.0,-38.94999799219075,-68.05999958951931,1171.9330065359477,76.11764705882354,23.684640522875817,331.11764705882354,146.94771,120.11601307189542,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000119_0,1135,433.0,41.57000078445657,-101.69000018338066,935.3415032679738,65.09803921568627,35.57843137254902,428.70588235294116,90.178925,73.41666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011a_0,850,434.0,31.990001194717653,-102.07000031605426,1594.2843137254902,92.15686274509804,31.73856209150327,373.98039215686276,178.55229,143.6813725490196,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000129_0,123,435.0,27.820001498970882,-99.01000018644072,1420.5686274509803,129.11764705882354,44.90522875816993,331.62745098039215,225.04248,139.99019607843138,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012b_0,1340,436.0,37.200001488260654,-112.98999990426317,1343.888888888889,81.19607843137256,31.133986928104576,392.4313725490196,135.94199,140.40032679738562,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012d_0,1537,437.0,31.910000462717775,-109.13999867741484,1424.6650326797385,105.11764705882354,31.84313725490196,369.4117647058824,153.34558,141.9738562091503,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012e_0,1537,438.0,31.910000462717775,-109.13999867741484,1424.6650326797385,105.11764705882354,31.84313725490196,369.4117647058824,153.34558,141.9738562091503,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012f_0,2331,439.0,32.6399998961774,-109.84000173808792,1256.8529411764705,143.31372549019608,47.416666666666664,335.80392156862746,111.838234,102.4281045751634,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000130_0,2331,440.0,32.6399998961774,-109.84000173808792,1256.8529411764705,143.31372549019608,47.416666666666664,335.80392156862746,111.838234,102.4281045751634,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000133_0,1340,441.0,37.200001488260654,-112.98999990426317,1343.888888888889,81.19607843137256,31.133986928104576,392.4313725490196,135.94199,140.40032679738562,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000136_0,837,442.0,29.13000066555327,-103.24000154596267,1524.326797385621,71.13725490196079,23.522875816993466,348.70588235294116,212.64624,182.37254901960785,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000138_0,685,443.0,31.260001761258028,-100.81999835414601,1463.5310457516339,114.01960784313725,43.70424836601307,371.0,179.43219,128.80392156862746,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000139_0,1860,444.0,31.92999953094248,-109.38000087341445,1391.828431372549,138.7450980392157,42.23202614379085,337.8235294117647,140.65114,127.54084967320262,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013a_0,372,445.0,40.870002182884534,-96.72000208583728,890.4313725490196,155.50980392156862,63.30882352941177,427.94117647058823,109.15768,67.59477124183006,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013b_0,294,446.0,39.22000102007796,-96.18000048916394,978.1094771241831,175.98039215686273,75.08660130718954,420.0,127.5768,76.12745098039215,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013d_0,286,447.0,39.4899995888641,-82.48000110379051,754.1535947712418,123.43137254901961,88.80228758169935,377.29411764705884,112.5768,57.22222222222222,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013e_0,732,448.0,30.91999976503383,-100.53000071713514,1422.9558823529412,114.80392156862744,45.82516339869281,364.70588235294116,179.29738,124.50653594771242,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013f_0,856,449.0,37.129998060822615,-113.50999797361077,1489.748366013072,54.96078431372549,19.44281045751634,411.9019607843137,167.17566,178.44771241830065,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000141_0,1292,450.0,32.349997800065495,-108.70999864462895,1476.8300653594772,75.13725490196079,24.563725490196077,400.84313725490193,160.08089,155.69934640522877,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000142_0,2144,451.0,32.85999856485127,-108.22000140716892,1270.5718954248366,112.6470588235294,36.995098039215684,358.05882352941177,108.26879,102.43954248366013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000144_0,1860,452.0,31.92999953094248,-109.38000087341445,1391.828431372549,138.7450980392157,42.23202614379085,337.8235294117647,140.65114,127.54084967320262,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000145_0,194,453.0,33.8300001943105,-116.54999903499959,1585.766339869281,66.54901960784314,16.233660130718953,351.5098039215686,201.47467,193.18790849673204,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000146_0,100,454.0,32.95000106051401,-115.07000109985562,1688.9901960784314,24.92156862745098,6.004901960784314,372.4901960784314,236.75327,252.9950980392157,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000147_0,100,455.0,32.95000106051401,-115.07000109985562,1688.9901960784314,24.92156862745098,6.004901960784314,372.4901960784314,236.75327,252.9950980392157,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014b_0,57,456.0,32.68999979628969,-114.62999930340686,1610.5522875816994,26.941176470588236,6.348039215686274,363.0980392156863,237.64052,245.2107843137255,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014e_0,1334,457.0,31.94999859916718,-108.8099984448535,1470.6078431372548,80.52941176470588,24.802287581699346,390.1764705882353,162.75981,155.62254901960785,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014f_0,351,458.0,33.059998165300414,-112.04999910669152,1566.9150326797385,48.509803921568626,15.59640522875817,388.9019607843137,214.49184,222.4738562091503,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000150_0,1537,459.0,31.910000462717775,-109.13999867741484,1424.6650326797385,105.11764705882354,31.84313725490196,369.4117647058824,153.34558,141.9738562091503,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000151_0,837,460.0,29.13000066555327,-103.24000154596267,1524.326797385621,71.13725490196079,23.522875816993466,348.70588235294116,212.64624,182.37254901960785,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000152_0,144,461.0,31.13999843370769,-96.99999795918525,1243.2843137254902,156.50980392156862,75.30882352941177,346.05882352941177,196.75981,105.67647058823529,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000153_0,353,462.0,33.43000099341219,-111.9400020019051,1624.483660130719,52.254901960784316,16.823529411764707,372.3333333333333,225.70425,241.2107843137255,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000154_0,73,463.0,44.71999895063182,-123.01000129045086,775.6633986928105,226.52941176470588,87.65686274509804,286.52941176470586,117.46487,58.245098039215684,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000155_0,878,464.0,31.860000562605485,-103.09000184562579,1642.3088235294117,74.27450980392157,23.558823529411764,388.15686274509807,181.83089,156.79084967320262,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000190_0,183,465.0,-31.249999997595136,146.91999989879824,1367.8169934640523,98.98039215686275,36.39869281045752,316.2549019607843,194.49918,151.66993464052288,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000194_0,76,466.0,-40.960000219446236,145.71000053244043,876.8218954248366,164.31372549019608,94.86437908496733,165.33333333333334,130.46732,48.50653594771242,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cf_0,146,467.0,-41.29000045200755,174.76999777055565,788.6470588235294,165.41176470588235,107.9983660130719,160.66666666666666,129.76471,41.08660130718954,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d1_0,2635,468.0,19.689999012488325,-98.69999902210412,1140.4950980392157,129.6078431372549,48.962418300653596,257.62745098039215,141.93954,88.91339869281046,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d2_0,16,469.0,29.319998502339537,-82.81999864091365,1143.8807189542483,267.4901960784314,126.41666666666667,286.7450980392157,208.70097,87.14869281045752,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d6_0,45,470.0,34.07999969487195,139.5299986094382,904.0147058823529,364.0980392156863,236.03267973856208,224.64705882352942,175.78186,53.34803921568628,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d8_0,432,471.0,46.73000117788729,-94.6900007903571,586.6617647058823,131.41176470588235,57.588235294117645,476.7647058823529,46.12827,40.560457516339866,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d9_0,320,472.0,34.11000052675953,-117.29000023212208,1395.3431372549019,104.62745098039215,24.606209150326798,309.88235294117646,188.38235,152.16339869281046,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dc_0,49,473.0,29.64999873490085,-82.35000047167836,1115.3807189542483,225.11764705882354,112.72385620915033,282.6470588235294,210.27043,94.35130718954248,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dd_0,49,474.0,29.64999873490085,-82.35000047167836,1115.3807189542483,225.11764705882354,112.72385620915033,282.6470588235294,210.27043,94.35130718954248,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001de_0,80,475.0,33.250000461187746,-93.61999936067328,1034.7712418300653,165.54901960784315,105.18954248366013,347.2549019607843,175.66994,82.39542483660131,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022a_0,485,476.0,34.92999799678085,-99.45999928745134,1356.640522875817,158.23529411764707,56.81209150326797,408.3137254901961,163.31291,112.9983660130719,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022e_0,109,477.0,32.830002192064725,-117.14000053178522,1134.452614379085,98.96078431372548,23.362745098039216,204.98039215686273,181.87418,96.27124183006536,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000232_0,1537,478.0,31.910000462717775,-109.13999867741484,1424.6650326797385,105.11764705882354,31.84313725490196,369.4117647058824,153.34558,141.9738562091503,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000233_0,1101,479.0,29.660000498563733,-103.36000041441194,1502.8447712418301,92.07843137254902,29.24673202614379,351.72549019607845,189.07597,157.3153594771242,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000234_0,787,480.0,31.419998766156716,-103.4900010465241,1645.9183006535948,72.41176470588235,23.179738562091504,401.0,186.49265,167.73202614379085,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000237_0,1271,481.0,42.530000650252944,-113.80000006972267,971.7761437908497,45.07843137254902,20.470588235294116,402.98039215686276,91.833336,86.98692810457516,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000238_0,2538,482.0,34.29000105898398,-117.65000129657099,1032.5277777777778,254.13725490196077,62.571895424836605,313.03921568627453,79.484474,85.69117647058823,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023a_0,29,483.0,34.97000059233132,-120.56999903040952,975.0964052287582,158.94117647058823,38.63398692810458,192.66666666666666,145.69363,60.19281045751634,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023d_0,1543,484.0,34.04999886298435,-111.08999924089515,1259.1421568627452,125.7843137254902,45.52450980392157,358.8235294117647,128.07762,115.34313725490196,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000247_0,1537,485.0,31.910000462717775,-109.13999867741484,1424.6650326797385,105.11764705882354,31.84313725490196,369.4117647058824,153.34558,141.9738562091503,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c4_0,274,487.0,32.900001160401715,-118.49999959847989,998.7173202614379,103.45098039215686,23.019607843137255,147.58823529411765,157.96161,64.72875816993464,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ca_0,15,488.0,19.17000094314073,-96.13000058905163,1240.0049019607843,387.70588235294116,126.36928104575163,154.66666666666666,261.21323,91.25490196078431,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cb_0,15,489.0,19.17000094314073,-96.13000058905163,1240.0049019607843,387.70588235294116,126.36928104575163,154.66666666666666,261.21323,91.25490196078431,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cc_0,1551,490.0,17.05999891566068,-96.72000208583728,1305.9281045751634,178.92156862745097,55.98039215686274,229.2941176470588,219.01634,146.65359477124184,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cd_0,15,491.0,19.17000094314073,-96.13000058905163,1240.0049019607843,387.70588235294116,126.36928104575163,154.66666666666666,261.21323,91.25490196078431,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ce_0,550,492.0,16.759999514986948,-93.13000212321327,1291.5441176470588,286.3529411764706,98.9281045751634,206.90196078431373,251.7737,125.97058823529412,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cf_0,1551,493.0,17.05999891566068,-96.72000208583728,1305.9281045751634,178.92156862745097,55.98039215686274,229.2941176470588,219.01634,146.65359477124184,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d0_0,1551,494.0,17.05999891566068,-96.72000208583728,1305.9281045751634,178.92156862745097,55.98039215686274,229.2941176470588,219.01634,146.65359477124184,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d1_0,1551,495.0,17.05999891566068,-96.72000208583728,1305.9281045751634,178.92156862745097,55.98039215686274,229.2941176470588,219.01634,146.65359477124184,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d2_0,1551,496.0,17.05999891566068,-96.72000208583728,1305.9281045751634,178.92156862745097,55.98039215686274,229.2941176470588,219.01634,146.65359477124184,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d3_0,1309,497.0,21.17000140673333,-99.19000071866517,1206.4281045751634,185.23529411764707,63.64052287581699,249.0392156862745,208.18219,113.07679738562092,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d4_0,2112,498.0,19.040000311028574,-98.21000178464412,1153.3382352941176,217.13725490196077,71.99673202614379,241.0392156862745,175.14215,107.71895424836602,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d5_0,1868,499.0,22.160002104417277,-100.99000158180863,1264.3153594771243,91.52941176470588,32.0359477124183,266.11764705882354,178.93382,118.14869281045752,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d0_0,1048,500.0,-27.249999070409945,22.260001904641854,1569.7532679738563,94.05882352941177,26.61437908496732,339.3333333333333,201.83905,180.3954248366013,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dc_0,857,501.0,-26.89999976962393,20.629999810059978,1608.2581699346406,72.01960784313725,18.03921568627451,352.6666666666667,207.83006,195.50653594771242,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013c_0,142,502.0,33.56000162552435,-81.72000083844331,1042.263071895425,155.86274509803923,99.11437908496733,341.9019607843137,172.96078,88.43464052287581,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d4_0,142,503.0,33.56000162552435,-81.72000083844331,1042.263071895425,155.86274509803923,99.11437908496733,341.9019607843137,172.96078,88.43464052287581,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d5_0,142,504.0,33.56000162552435,-81.72000083844331,1042.263071895425,155.86274509803923,99.11437908496733,341.9019607843137,172.96078,88.43464052287581,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c5_0,732,505.0,34.75000192365746,-118.25000009791843,1445.5228758169935,70.37254901960785,16.70751633986928,368.03921568627453,168.50082,154.2058823529412,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c6_0,732,506.0,34.75000192365746,-118.25000009791843,1445.5228758169935,70.37254901960785,16.70751633986928,368.03921568627453,168.50082,154.2058823529412,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c7_0,732,507.0,34.75000192365746,-118.25000009791843,1445.5228758169935,70.37254901960785,16.70751633986928,368.03921568627453,168.50082,154.2058823529412,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c8_0,732,508.0,34.75000192365746,-118.25000009791843,1445.5228758169935,70.37254901960785,16.70751633986928,368.03921568627453,168.50082,154.2058823529412,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003_0,417,509.0,-28.50000103231822,119.09999839982738,1705.1454248366013,70.09803921568627,21.552287581699346,324.0980392156863,209.31454,191.84313725490196,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000068_0,317,510.0,-30.950000596921416,149.0700000627277,1298.4411764705883,113.74509803921569,48.66503267973856,324.2156862745098,180.48856,129.2483660130719,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_0,317,511.0,-30.950000596921416,149.0700000627277,1298.4411764705883,113.74509803921569,48.66503267973856,324.2156862745098,180.48856,129.2483660130719,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_0,317,512.0,-30.950000596921416,149.0700000627277,1298.4411764705883,113.74509803921569,48.66503267973856,324.2156862745098,180.48856,129.2483660130719,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080_0,317,513.0,-30.950000596921416,149.0700000627277,1298.4411764705883,113.74509803921569,48.66503267973856,324.2156862745098,180.48856,129.2483660130719,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008b_0,317,514.0,-30.950000596921416,149.0700000627277,1298.4411764705883,113.74509803921569,48.66503267973856,324.2156862745098,180.48856,129.2483660130719,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022_0,1387,515.0,17.559997916783562,-99.5000018830018,1236.9068627450981,218.86274509803923,67.74346405228758,215.92156862745097,227.10785,135.4313725490196,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012a_0,1387,516.0,17.559997916783562,-99.5000018830018,1236.9068627450981,218.86274509803923,67.74346405228758,215.92156862745097,227.10785,135.4313725490196,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000137_0,1387,517.0,17.559997916783562,-99.5000018830018,1236.9068627450981,218.86274509803923,67.74346405228758,215.92156862745097,227.10785,135.4313725490196,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f7_0,1196,518.0,-24.78000043758205,-65.41000042446696,1068.1519607843138,201.7058823529412,60.69117647058823,280.0,173.43791,93.26470588235294,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f8_0,1196,519.0,-24.78000043758205,-65.41000042446696,1068.1519607843138,201.7058823529412,60.69117647058823,280.0,173.43791,93.26470588235294,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000107_0,1196,520.0,-24.78000043758205,-65.41000042446696,1068.1519607843138,201.7058823529412,60.69117647058823,280.0,173.43791,93.26470588235294,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017e_0,263,521.0,-34.179999495096524,138.630000407417,1248.9477124183006,91.50980392156863,41.740196078431374,268.2156862745098,157.43382,99.65686274509804,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019e_0,263,522.0,-34.179999495096524,138.630000407417,1248.9477124183006,91.50980392156863,41.740196078431374,268.2156862745098,157.43382,99.65686274509804,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cc_0,263,523.0,-34.179999495096524,138.630000407417,1248.9477124183006,91.50980392156863,41.740196078431374,268.2156862745098,157.43382,99.65686274509804,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031_0,568,524.0,31.46000136170719,-100.4399982214724,1477.5931372549019,124.27450980392157,45.94117647058823,367.19607843137254,186.33496,132.80392156862746,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000118_0,568,525.0,31.46000136170719,-100.4399982214724,1477.5931372549019,124.27450980392157,45.94117647058823,367.19607843137254,186.33496,132.80392156862746,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011c_0,568,526.0,31.46000136170719,-100.4399982214724,1477.5931372549019,124.27450980392157,45.94117647058823,367.19607843137254,186.33496,132.80392156862746,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cb_0,329,527.0,34.09999876309665,-117.2700011638974,1384.4950980392157,105.43137254901961,24.609477124183005,311.54901960784315,187.01225,149.6437908496732,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000148_0,329,528.0,34.09999876309665,-117.2700011638974,1384.4950980392157,105.43137254901961,24.609477124183005,311.54901960784315,187.01225,149.6437908496732,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000149_0,329,529.0,34.09999876309665,-117.2700011638974,1384.4950980392157,105.43137254901961,24.609477124183005,311.54901960784315,187.01225,149.6437908496732,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022b_0,1271,530.0,32.87000032851414,-107.31000144148487,1466.5931372549019,68.03921568627452,21.133986928104576,392.4117647058824,161.96161,152.5751633986928,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022f_0,1271,531.0,32.87000032851414,-107.31000144148487,1466.5931372549019,68.03921568627452,21.133986928104576,392.4117647058824,161.96161,152.5751633986928,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000230_0,1271,532.0,32.87000032851414,-107.31000144148487,1466.5931372549019,68.03921568627452,21.133986928104576,392.4117647058824,161.96161,152.5751633986928,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000239_0,1271,533.0,32.87000032851414,-107.31000144148487,1466.5931372549019,68.03921568627452,21.133986928104576,392.4117647058824,161.96161,152.5751633986928,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000128_0,1271,534.0,33.860001026198084,-111.46999937356874,1456.7843137254902,128.31372549019608,42.80555555555556,358.7843137254902,177.65114,172.5653594771242,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000140_0,1271,535.0,33.860001026198084,-111.46999937356874,1456.7843137254902,128.31372549019608,42.80555555555556,358.7843137254902,177.65114,172.5653594771242,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014c_0,351,536.0,33.059998165300414,-112.04999910669152,1566.9150326797385,48.509803921568626,15.59640522875817,388.9019607843137,214.49184,222.4738562091503,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032_0,276,537.0,38.95999975585364,-95.23999969159226,958.1437908496732,184.92156862745097,84.0016339869281,404.70588235294116,130.89052,73.70915032679738,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d3_0,276,538.0,38.95999975585364,-95.23999969159226,958.1437908496732,184.92156862745097,84.0016339869281,404.70588235294116,130.89052,73.70915032679738,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d7_0,276,539.0,38.95999975585364,-95.23999969159226,958.1437908496732,184.92156862745097,84.0016339869281,404.70588235294116,130.89052,73.70915032679738,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000231_0,276,540.0,38.95999975585364,-95.23999969159226,958.1437908496732,184.92156862745097,84.0016339869281,404.70588235294116,130.89052,73.70915032679738,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_0,264,541.0,7.080000125023442,-9.049999756728454,1127.4199346405228,406.62745098039215,173.56209150326796,184.94117647058823,256.37665,126.53104575163398,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_0,229,542.0,7.399998593921878,3.9200001951853247,1110.4722222222222,259.62745098039215,114.92483660130719,142.11764705882354,271.54657,115.80228758169935,"{""type"":""MultiPoint"",""coordinates"":[]}"
